SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,CLV,ChargesRatio,ServiceCount,HasTechSupport,HasSecurityServices,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 years,TenureGroup_2-4 years,TenureGroup_4+ years,TenureGroup_6-12 months,ChargesCategory_Low,ChargesCategory_Medium
0,1,1,49,1,0,79.3,3902.45,0,3885.7,1.0043106776127853,7,1,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,1,0,67,1,1,107.05,7142.5,0,7172.349999999999,0.9958381841376955,7,0,1,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False
0,0,0,46,1,0,20.05,902.0,0,922.3000000000001,0.9779898080884744,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1,0,0,64,1,1,70.2,4481.0,1,4492.8,0.9973735754985754,6,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
0,1,0,37,1,0,19.5,805.2,0,721.5,1.116008316008316,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,2,1,0,70.75,154.85,1,141.5,1.0943462897526501,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,0,13,0,0,45.3,528.45,0,588.9,0.8973509933774836,3,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
0,1,0,72,1,0,115.15,8349.7,0,8290.800000000001,1.0071042601437739,9,1,1,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1,1,68,1,1,72.95,4953.25,0,4960.6,0.9985183243962423,6,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,15,1,0,19.65,332.65,0,294.75,1.1285835453774384,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
0,0,0,24,1,1,19.55,470.2,0,469.20000000000005,1.0021312872975277,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,0,0,24,1,1,89.55,2259.35,0,2149.2,1.0512516285129352,5,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,27,1,0,50.35,1411.35,0,1359.45,1.03817720401633,3,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,0,0,12,1,0,50.25,593.75,1,603.0,0.9846600331674958,3,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,71,1,0,87.25,6328.7,0,6194.75,1.0216231486339238,8,1,1,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1,1,67,1,1,20.8,1411.9,0,1393.6000000000001,1.0131314580941446,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,1,0,63,1,1,109.25,6841.4,0,6882.75,0.993992226944172,8,1,1,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,1,1,0,20.35,20.35,0,20.35,1.0,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,4,1,1,55.9,238.5,0,223.6,1.0666368515205724,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0,0,40,1,1,79.2,3233.85,1,3168.0,1.0207859848484848,4,0,1,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,0,12,1,1,96.0,1062.1,1,1152.0,0.9219618055555555,5,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,1,1,52,1,0,79.2,4016.3,0,4118.400000000001,0.9752088189588188,7,0,1,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,0,10,1,1,24.0,226.55,0,240.0,0.9439583333333333,2,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False
0,0,0,68,1,0,101.35,7110.75,0,6891.799999999999,1.031769639281465,7,0,1,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,0,54,1,1,100.1,5440.9,1,5405.4,1.0065675065675066,6,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1,1,4,1,0,56.5,235.1,1,226.0,1.0402654867256638,4,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,1,0,52,0,0,35.45,1958.95,0,1843.4,1.0626830856026908,3,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1,0,0,1,1,1,85.0,85.0,1,85.0,1.0,4,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,1,0,70,1,0,79.4,5528.9,0,5558.0,0.9947643037063691,8,1,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,0,43,0,1,35.2,1463.7,0,1513.6000000000001,0.9670322410147991,3,0,1,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,52,1,0,19.65,1025.05,0,1021.8,1.0031806615776082,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,0,0,12,0,0,49.85,552.1,0,598.2,0.9229354730859244,5,1,1,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True
0,1,1,56,1,0,68.75,3815.4,0,3850.0,0.991012987012987,6,0,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True
0,0,1,0,1,1,61.9,0.0,0,0.0,0.0,6,1,1,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,42,1,0,79.9,3313.4,0,3355.8,0.9873651588294892,4,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,1,0,22,1,1,89.75,1938.9,0,1974.5,0.9819701190174728,4,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,1,51,0,0,59.3,3014.65,1,3024.2999999999997,0.9968091789835666,6,0,1,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True
0,0,0,27,1,1,19.4,460.25,0,523.8,0.8786750668193968,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
1,1,0,51,1,1,93.65,4839.15,0,4776.150000000001,1.0131905404980996,6,0,1,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
0,0,1,4,1,1,49.4,184.4,1,197.6,0.9331983805668017,3,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,1,1,1,19.9,19.9,0,19.9,1.0,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,35,1,0,55.0,2010.55,1,1925.0,1.0444415584415585,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
1,1,1,71,1,1,72.9,5139.65,0,5175.900000000001,0.9929963871017599,7,1,1,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
0,0,0,1,1,1,69.2,69.2,1,69.2,1.0,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,1,69,1,1,25.6,1673.4,0,1766.4,0.9473505434782609,2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,1,1,14,1,0,19.75,309.35,0,276.5,1.1188065099457505,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
0,1,0,57,1,0,55.7,3171.6,0,3174.9,0.9989605971841632,4,1,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,1,1,72,1,0,117.5,8670.1,0,8460.0,1.0248345153664302,9,1,1,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,0,0,48,1,0,19.85,916.0,0,952.8000000000001,0.961376994122586,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False
0,1,1,4,1,1,78.9,299.75,0,315.6,0.9497782002534854,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,31,1,1,20.65,702.05,0,640.15,1.0966960868546434,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
0,0,0,38,1,1,62.3,2354.8,1,2367.4,0.9946777054997044,5,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
1,1,0,37,1,1,92.5,3473.4,1,3422.5,1.0148721694667642,5,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,0,1,1,0,19.65,19.65,0,19.65,1.0,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,0,0,57,1,1,79.75,4438.2,0,4545.75,0.9763405378650387,7,0,1,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,1,0,62,1,1,79.95,4819.75,0,4956.900000000001,0.9723314975085233,7,1,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1,0,3,0,1,29.9,92.25,0,89.69999999999999,1.028428093645485,2,1,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,72,1,1,19.75,1567.0,0,1422.0,1.10196905766526,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,0,1,29,0,1,45.0,1242.45,0,1305.0,0.9520689655172414,5,1,1,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,1,1,13,1,0,44.8,559.2,0,582.4,0.9601648351648353,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,3,1,0,69.65,220.1,1,208.95000000000002,1.0533620483369226,2,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,11,1,0,51.1,531.15,0,562.1,0.9449386230208148,3,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
0,0,1,21,0,0,53.15,1183.2,0,1116.1499999999999,1.0600725708910095,6,1,1,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
0,0,0,19,1,0,24.7,465.85,0,469.3,0.9926486256126146,2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,61,1,1,111.6,6876.05,1,6807.599999999999,1.0100549385980375,8,1,1,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,0,0,11,1,0,48.55,501.0,1,534.05,0.9381144087632245,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
0,1,1,35,1,1,109.95,3782.4,0,3848.25,0.982888325862405,8,1,1,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,1,25,1,0,20.8,460.2,0,520.0,0.885,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
0,0,0,1,1,1,20.2,20.2,1,20.2,1.0,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,67,1,1,25.6,1790.35,0,1715.2,1.0438141324626864,2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,0,0,19,0,1,39.65,733.35,1,753.35,0.9734519147806464,3,0,1,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,0,56,1,0,24.9,1334.0,1,1394.3999999999999,0.9566838783706254,2,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False
0,1,1,72,1,1,108.4,7767.25,0,7804.8,0.9951888581385814,8,0,1,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,0,0,43,1,0,19.55,876.15,0,840.65,1.0422292273835723,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0,1,1,55,1,1,85.1,4600.95,0,4680.5,0.98300395256917,5,0,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,2,1,0,56.7,113.55,1,113.4,1.0013227513227512,4,0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,0,27,1,1,69.05,1793.25,0,1864.35,0.9618633840212407,2,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,0,0,13,1,1,70.15,886.7,0,911.95,0.9723120785130763,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
0,0,0,70,1,1,111.15,7737.55,0,7780.5,0.9944797892166314,8,0,1,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
0,1,0,14,1,0,105.95,1348.9,1,1483.3,0.909391222274658,7,1,1,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False
0,1,1,19,1,1,89.35,1686.85,0,1697.6499999999999,0.9936382646599712,5,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
0,0,0,20,1,1,89.1,1879.25,0,1782.0,1.0545735129068463,5,0,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,43,1,1,91.25,4013.8,0,3923.75,1.0229499840713603,6,1,1,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0,1,1,5,1,1,90.35,434.5,0,451.75,0.9618151632540122,5,0,1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,1,0,70,1,1,105.55,7195.35,0,7388.5,0.9738580226026934,7,1,1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False
0,1,0,40,1,0,19.1,780.1,0,764.0,1.0210732984293194,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0,1,1,6,1,1,20.4,107.6,0,122.39999999999999,0.8790849673202614,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False
0,0,0,39,1,1,100.45,3801.7,0,3917.55,0.970427946037702,6,0,1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,1,0,4,1,0,74.95,308.7,1,299.8,1.0296864576384255,3,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,15,0,1,29.7,438.25,1,445.5,0.9837261503928171,2,1,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,1,0,1,50.35,50.35,1,50.35,1.0,4,0,1,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0,0,45,1,1,85.7,3778.1,0,3856.5,0.9796706858550499,5,1,1,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,0,64,0,0,47.85,3147.5,1,3062.4,1.0277886624869383,5,1,1,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
1,1,0,57,1,0,94.0,5438.95,0,5358.0,1.0151082493467711,6,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
0,1,1,72,1,0,69.85,5102.35,0,5029.2,1.0145450568678915,7,1,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,1,1,1,70.3,70.3,1,70.3,1.0,2,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,0,72,1,0,25.85,1872.2,0,1861.2,1.0059101654846336,2,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False
0,0,0,3,1,0,71.1,213.35,0,213.29999999999998,1.0002344116268167,6,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
1,0,0,55,1,1,98.8,5617.75,1,5434.0,1.033814869341185,6,0,1,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1,0,59,1,0,93.35,5386.5,0,5507.65,0.9780033226512216,6,1,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0,0,18,1,1,99.85,1776.95,1,1797.3,0.9886774606353976,6,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,1,0,32,1,1,80.3,2483.05,1,2569.6,0.9663177148194273,3,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
0,0,0,4,1,1,50.55,235.65,0,202.2,1.1654302670623147,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,66,1,1,80.45,5224.35,1,5309.7,0.9839256455166959,4,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0,0,27,1,1,81.3,2272.8,0,2195.1,1.0353970206368732,4,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,0,4,1,1,20.7,83.75,0,82.8,1.0114734299516908,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,1,1,60,1,1,79.05,4663.4,0,4743.0,0.9832173729706936,7,1,1,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
0,1,1,8,1,0,19.05,201.7,0,152.4,1.323490813648294,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False
0,1,1,8,1,0,19.6,125.0,0,156.8,0.7971938775510203,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,False
0,0,0,35,1,1,20.2,684.4,0,707.0,0.968033946251768,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0,0,0,7,1,1,86.8,620.35,1,607.6,1.0209842001316656,4,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,1,1,53,1,0,20.9,1146.05,0,1107.6999999999998,1.0346212873521714,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
1,0,0,18,1,1,103.6,1806.35,0,1864.8,0.9686561561561561,7,1,1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
0,0,0,15,0,1,38.8,603.0,0,582.0,1.0360824742268042,3,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True
0,1,0,67,1,1,88.4,5798.3,0,5922.8,0.9789795367056122,5,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1,1,0,6,1,1,84.2,519.15,1,505.20000000000005,1.0276128266033253,4,0,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,0,0,6,1,1,79.7,497.6,0,478.20000000000005,1.0405687996654118,3,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,13,1,1,99.0,1301.7,1,1287.0,1.0114219114219114,6,1,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False
0,0,0,11,1,1,100.75,1129.75,1,1108.25,1.019399954883826,6,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,0,1,1,1,1,19.3,19.3,0,19.3,1.0,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,5,1,1,55.75,266.95,0,278.75,0.9576681614349776,4,1,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,0,13,1,1,19.95,257.0,0,259.34999999999997,0.990938885675728,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
0,1,0,9,1,0,91.75,865.8,1,825.75,1.04850136239782,6,0,1,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,29,1,0,89.65,2623.65,0,2599.8500000000004,1.0091543742908244,5,1,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
1,0,0,1,1,1,45.85,45.85,0,45.85,1.0,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,0,1,1,1,79.55,79.55,1,79.55,1.0,4,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,18,1,0,55.95,1082.8,0,1007.1,1.0751663191341474,3,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
0,1,0,2,1,0,69.0,147.8,0,138.0,1.0710144927536234,5,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0,1,1,30,1,1,83.55,2570.2,0,2506.5,1.0254139237981248,5,1,1,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,66,1,0,65.7,4378.9,0,4336.2,1.00984733176514,6,1,1,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,1,1,38,1,1,94.9,3616.25,0,3606.2000000000003,1.0027868670622815,6,1,1,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,1,1,44,1,1,61.9,2924.05,0,2723.6,1.0735974445586725,5,1,1,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,0,0,54,1,0,111.1,6014.85,1,5999.4,1.0025752575257527,8,1,1,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0,0,2,1,0,20.0,32.7,0,40.0,0.8175000000000001,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,42,1,1,67.7,2882.25,0,2843.4,1.0136632200886262,6,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
0,1,1,58,1,0,25.15,1509.9,0,1458.6999999999998,1.0350997463494895,2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False
0,1,1,58,1,1,92.85,5305.05,0,5385.299999999999,0.9850983232131917,5,0,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1,1,25,1,1,89.1,2368.4,1,2227.5,1.0632547699214365,5,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
