SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,CLV,ChargesRatio,ServiceCount,HasTechSupport,HasSecurityServices,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 years,TenureGroup_2-4 years,TenureGroup_4+ years,TenureGroup_6-12 months,ChargesCategory_Low,ChargesCategory_Medium
0,1,0,1.5270719577121736,1,0,-1.4959122896109767,-0.379786715245024,-0.3994491007232188,0.5153537657637575,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False
0,0,0,-1.2002122764736234,1,1,-0.04413280069160859,-0.9406243108088267,-0.9257421349688616,-2.8880500056500598,0.35869822780900573,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,-0.7931549280876836,1,0,0.0952380302446506,-0.639352086802171,-0.622532016131754,-0.6862749060222709,0.7895949901706132,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0,0,1.4049547531963917,1,1,1.698002586011633,2.431114727513258,2.4057494096649195,0.13705682214630946,2.0822852772554357,1,1,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1,0,0.631545791263106,1,1,0.18649274097672516,0.4919545131762152,0.4772961733946789,0.17183761639183712,0.7895949901706132,0,1,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False
1,0,0,0.346605647392948,1,1,1.309755271260625,0.80500820996845,0.8698097069023165,-0.5255765705433227,1.2204917525322205,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,0,0.9978974048104517,1,1,0.3109309828840996,0.8192249592516073,0.8499205983252511,-0.24240289053827105,1.2204917525322205,1,1,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
0,0,0,-1.2816237461508113,1,1,-0.6630056571109506,-0.9891982041929468,-0.989778039736299,0.013252585746682186,-0.9339920592758166,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,0,0.30589991255435406,1,1,-1.3382905165283026,-0.5815636336974863,-0.5774851609439647,-0.14759591981909478,-0.9339920592758166,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False
1,0,0,-1.2816237461508113,1,1,0.35904710308828447,-0.9756835166027851,-0.9762552021165727,0.013252585746682186,-0.5030952969142092,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,1,-0.38609757970174374,1,0,-1.5025489958460367,-0.8172150288369772,-0.8110833997613455,-0.5111830276730476,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
0,1,0,0.46872285190873,1,1,-0.1138182161597383,0.18554846303953051,0.17856439688618203,0.10753556322892753,0.35869822780900573,0,1,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0,1,1,-0.9559778674420595,1,1,0.4785078153193637,-0.7187728158222769,-0.6959636587258841,-1.1533214291914102,-0.07219853455260174,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,-0.1418631706701798,1,1,0.505054640259604,-0.014955968594377523,0.010999754757334616,-0.3871824080444259,-0.07219853455260174,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-0.6303319887333076,1,1,-0.3129194032115374,-0.5990274183107471,-0.5952668143075658,-0.1428161000355763,-0.07219853455260174,0,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,0,0,-0.2639803751859618,1,0,-0.18184445506910288,-0.3476673927904839,-0.3308689956517502,-0.38105199735767653,-0.07219853455260174,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
0,1,0,0.46872285190873,1,1,0.1997661534468453,0.41733851886754664,0.36112270475248587,0.6622616781914564,0.7895949901706132,1,1,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
0,1,0,0.14307697319997809,1,1,1.3645080976998696,0.6735690973829656,0.6667037107047401,0.08172899539298026,1.651388514893828,1,1,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False
0,1,1,1.4456604880349857,1,1,0.6211969993731534,1.5068285692568937,1.4879087588844773,0.13839647378071965,0.35869822780900573,1,1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,1,1,-1.1188008067964355,0,0,-1.018069440686659,-0.9371578811996618,-0.934325624432032,-0.6948663564595341,-0.5030952969142092,1,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,0.7536629957788878,1,1,1.090743965503646,1.1469780727409336,1.1803959189865474,-0.22197773935135448,0.7895949901706132,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0,1,0.9978974048104517,1,0,0.8169798333074222,1.1904400794229308,1.2315675658884655,-0.27060038800180575,2.0822852772554357,1,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
0,0,1,1.6084834273893616,0,0,0.0753279115394709,1.0409667570986265,1.114801375467486,-0.5293475489915452,1.2204917525322205,1,1,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True
0,1,0,-0.8745663977648716,1,1,-0.6314813024944159,-0.779918001396596,-0.7878355344378226,0.5435135016276343,-0.9339920592758166,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,-1.2002122764736234,1,1,-0.20673210345057777,-0.9349419989811452,-0.9321962165600947,-0.6574777891112523,-0.07219853455260174,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1,0,0,-0.4268033145403377,1,0,0.5564891135813186,-0.20993166439594674,-0.22035931289574093,0.21915867578735865,-0.07219853455260174,0,1,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,1,1.0793088744876398,1,0,-1.4710246412295018,-0.44463966413547507,-0.47588825752822955,0.9280639183429407,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,1,1,1.1607203441648277,1,0,1.293163505672975,1.8208914797328093,1.773161603090195,0.28969247099023915,1.2204917525322205,1,1,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False
1,1,0,1.0793088744876398,1,1,0.5979685275504434,1.1425243688759938,1.139234684348582,0.042535821049783304,0.35869822780900573,0,1,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,0,0,0.14307697319997809,1,1,0.9911933719777464,0.5556446723876427,0.48888717706873,0.7185960912185477,0.35869822780900573,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
0,0,0,-1.1188008067964355,1,0,-1.4826388771408567,-0.9607427661987263,-0.9650593462950461,1.3431469627761057,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,-1.2816237461508113,1,1,-0.49045129499939155,-0.9869165036907116,-0.9874949632550464,0.013252585746682186,-0.5030952969142092,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,-0.8338606629262776,1,1,0.2777474517087997,-0.6455828843275053,-0.623322311836803,-0.9097215176478055,-0.5030952969142092,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,-1.2816237461508113,1,0,-1.469365464670737,-0.9998607661553145,-1.0004470317544594,0.013252585746682186,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,1,0,0.30589991255435406,1,0,0.19312944721178524,0.273108719812802,0.23300698990066415,0.523834825765303,0.7895949901706132,1,1,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
0,1,1,0.387311382231542,1,1,0.903257014363202,0.691559428265973,0.6897540021020009,0.03400514263593687,0.35869822780900573,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,1,1,1.4863662228735797,1,0,-1.5008898192872717,-0.3959780130397306,-0.41270850644126206,0.44888340306631563,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,1,1,-0.1825689055087738,1,0,-0.017585975751368575,-0.21815894986073672,-0.21781280451280538,0.004082118432047774,0.35869822780900573,0,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0,0,1.0386031396490458,1,0,1.135541732590301,1.5013656517082732,1.5153495819764542,-0.06822015474569748,0.7895949901706132,0,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False
0,1,0,1.5677776925507676,1,1,1.702980115687928,2.7491925532959915,2.614321617822417,0.6066629751718036,2.0822852772554357,1,1,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1,1,1.5270719577121736,1,1,0.5199872292884885,1.3869515351779274,1.4676245024548875,-0.4942133137326808,1.2204917525322205,1,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,0.7943687306174818,1,0,-1.3316538102932427,-0.4696067330926244,-0.4433105123534346,-0.7255806390522397,-0.9339920592758166,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,1,1,-0.5896262538947137,0,0,-1.3067661619117676,-0.8036345229630972,-0.807592927064046,0.2854912379607091,-1.364888821637424,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1,0,1.6084834273893616,1,1,0.5763992322864984,1.6152751613967788,1.5921399813170416,0.15929581658093833,1.651388514893828,1,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-0.5896262538947137,1,0,-0.5153389433808665,-0.6250695192352956,-0.6191074014098754,-0.24178788715476204,-0.5030952969142092,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1,0,0.9978974048104517,1,1,0.17985603474166512,0.8009274763779142,0.7510677772187139,0.4637274129716824,0.7895949901706132,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
0,0,0,-0.22327464034736777,1,1,-0.27309916580117743,-0.2836262027325588,-0.3373669825599303,1.268811302882431,-0.07219853455260174,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,1,0,-0.3453918448631497,1,1,1.3180511540544502,0.10667621971707733,0.09321246074089733,0.2066945800416869,1.2204917525322205,0,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1,1,-0.9152721326034655,1,0,-1.4760021709057967,-0.9025594033917318,-0.9197271065471003,2.9319694304560953,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False
0,1,1,1.6084834273893616,1,0,-1.3283354571757127,-0.19312606261986912,-0.22237895747531047,0.5965395932157275,-0.9339920592758166,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,0,0,-1.0373893371192475,1,1,-1.3233579274994176,-0.9418090399157566,-0.9325255064371983,-1.9985636795357773,-0.9339920592758166,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0,1,1,0.8757802002946699,1,1,0.19147027065302033,0.6453111142399003,0.6667037107047403,-0.18392647335530182,0.7895949901706132,1,1,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
1,1,0,0.46872285190873,1,1,0.6709722961361032,0.6016516527067481,0.6354431250383603,-0.30663206013135447,0.35869822780900573,1,1,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,1,0,0.9571916699718578,1,1,0.5299422886410788,0.990857103761079,0.979572999270224,0.10745863893516229,-0.5030952969142092,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
0,0,0,-1.2816237461508113,1,0,-1.5058673489635668,-1.0003434335692487,-1.0009299902408781,0.013252585746682186,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,1.6084834273893616,1,1,1.5486766957227835,2.5069812692125746,2.5183665476343924,-0.030748735885306838,1.651388514893828,1,1,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,1,-0.8338606629262776,1,1,0.443665107585299,-0.6099532534079882,-0.5969791216685052,-0.49544743369830296,-0.07219853455260174,0,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,-0.1825689055087738,1,0,-0.35108046406313215,-0.38301181114722166,-0.3413623664021222,-0.9735020708301898,-0.07219853455260174,1,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0,1,1,1.6084834273893616,1,1,1.3014593884668002,2.195573029513298,2.2828584275298103,-0.39785554571778897,1.2204917525322205,0,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False
1,0,0,-1.1188008067964355,1,0,-0.48381458876433153,-0.9048191644660608,-0.8989818442895658,-0.8938253225914771,-0.5030952969142092,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,-0.10115743583158582,1,1,0.9978300782128064,0.24267873330703219,0.24178805329009675,0.02651469033755864,1.2204917525322205,1,1,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,0,-0.4268033145403377,1,1,1.1853170293532507,0.05116946711462766,-0.03731804654301834,1.4474463609874315,0.7895949901706132,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1,0,1.3235432835192036,1,1,1.30477774158433,1.9805227571776414,1.9656205599280836,0.09854741632422351,1.2204917525322205,0,1,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0,0,0.6722515261016999,1,1,0.6494030008721581,0.7052935101351956,0.8083861684932352,-0.8760258983371497,-0.07219853455260174,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0,0,-0.7931549280876836,1,1,0.5382381714349038,-0.5910634059808305,-0.5463343385699526,-1.5191509457484944,-0.07219853455260174,0,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0.8757802002946699,1,0,1.4872871630484792,1.672164097957313,1.5925351291695664,0.5014066781023262,1.651388514893828,1,1,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,0.9978974048104517,1,0,-1.466047111553207,-0.5160963808256642,-0.49022334351147834,-0.7803432311370107,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,0,0,-1.2816237461508113,1,0,-0.6895524820511906,-0.9895492350394444,-0.9901292822718761,0.013252585746682186,-0.9339920592758166,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,1.5677776925507676,1,0,0.841867481688897,1.7498735516007426,1.8053881057294128,-0.29134163087184634,2.0822852772554357,1,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,0,0,-1.2816237461508113,1,1,-0.5468632979974012,-0.9876624442395193,-0.9882413536431482,0.013252585746682186,-0.5030952969142092,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,1.5270719577121736,1,0,0.48016699187812906,1.4170963091209177,1.4307440362192707,-0.06920308207779319,1.651388514893828,1,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0,1,0,0.7943687306174818,0,0,0.04380355692293595,0.45228802752197445,0.5030246891257166,-0.5120104863204358,1.2204917525322205,1,1,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True
0,1,0,0.9571916699718578,1,0,0.850163364482722,1.236183786607163,1.2168373320526926,0.15549694826072807,0.7895949901706132,1,1,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,-0.8745663977648716,0,1,-1.1723728606518034,-0.8569034539191239,-0.866557767724086,1.0217336080276973,-0.9339920592758166,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
0,0,0,-1.1188008067964355,1,0,-1.4925939364934466,-0.9619494347335622,-0.9657179260492535,1.165792627572737,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,-0.8338606629262776,0,0,-1.026365323480484,-0.8147797523393994,-0.8303797865596236,1.3430182965244606,-0.5030952969142092,1,1,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
0,0,0,-1.0780950719578415,1,1,0.8684143066291369,-0.80914131936753,-0.7695270172708557,-2.6173013881134435,-0.07219853455260174,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1,0,0,-1.2409180113122174,1,1,0.4917812277894838,-0.9389788537158686,-0.9394844991733237,0.0033787617957958087,-0.5030952969142092,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0.7129572609402939,1,0,1.26495750417397,1.2523750844018695,1.2527079759985247,0.016309111550013286,0.7895949901706132,1,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False
0,1,0,0.346605647392948,1,1,0.5083729933771337,0.5000721015014746,0.43508121114998183,0.7252429949093763,-0.07219853455260174,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,1,1.4456604880349857,1,1,0.7157700632227577,1.572361640412434,1.5729972631280789,0.015260671755054307,1.651388514893828,1,1,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,0,-0.4268033145403377,1,1,0.5000771105833088,-0.2601510148730247,-0.23677990143397992,-0.4659210050198631,-0.5030952969142092,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
0,1,0,0.7536629957788878,1,1,1.3893957460813444,1.4038887735214418,1.3819213237740255,0.16360416070565598,1.2204917525322205,0,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False
0,0,0,-0.10115743583158582,1,1,0.13339909109624562,-0.11436351643694646,-0.10133199865198207,-0.2136329478330103,0.7895949901706132,0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,0.30589991255435406,1,1,0.8186390098661871,0.5216385591331775,0.5640530796822731,-0.4079297833882274,0.35869822780900573,1,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False
0,1,0,1.3235432835192036,1,1,1.1421784388253606,1.7763105622276012,1.8257821254513695,-0.2554961521300398,1.2204917525322205,0,1,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
1,1,1,1.4456604880349857,1,0,-1.5075265255223318,-0.4852056663338662,-0.4273289769846673,-1.5598408017046237,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,0,0,-0.9152721326034655,1,1,-0.17520774883404305,-0.7285578006684004,-0.7476182641142214,1.1340143688324278,-0.07219853455260174,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
0,1,0,1.2828375486806096,1,1,0.9845566657426863,1.6012997458205886,1.6486900295449876,-0.26169502105430664,0.7895949901706132,0,1,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
0,0,0,1.0386031396490458,1,1,1.3777815101699897,1.6878069100543671,1.7012446939307422,-0.05880685043786465,1.2204917525322205,0,1,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False
0,1,1,-0.7117434584104956,1,1,-1.5075265255223318,-0.9037221930707554,-0.8810904276335969,-2.8269064583141357,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
0,0,0,1.5677776925507676,1,1,1.3877365695225796,2.1868850160624795,2.3181802550138024,-0.6017990042777412,1.651388514893828,0,1,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,0,1,-1.1595065416350294,1,1,1.1006990248562358,-0.8350298442967358,-0.8372290160033811,0.1697768515124606,0.7895949901706132,1,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1.6084834273893616,1,0,0.7190884163402875,1.7776049884740612,1.7280708425854585,0.3044751259942894,1.651388514893828,1,1,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-0.30468611002455576,1,1,0.9878750188602166,0.0275407032597509,0.02994489902003529,-0.022668531756586324,0.35869822780900573,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.46872285190873,1,1,0.4187774592038241,0.5141572142171951,0.48862374516704704,0.2851010494879717,0.7895949901706132,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False
0,0,0,-1.1188008067964355,1,0,0.33913698438310474,-0.8366314225338815,-0.8445392512750837,0.7215795624815456,0.7895949901706132,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0.020959768684196134,1,1,-0.6762790695810708,-0.36714960477110664,-0.36403946260533193,-0.06762559435233072,-0.9339920592758166,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,0,1,-1.2816237461508113,1,1,-0.49874717779321653,-0.9870262008302422,-0.9876047265474143,0.013252585746682186,-0.5030952969142092,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,-0.7524491932490895,1,1,0.928144662744677,-0.4220639928200914,-0.43848092748924666,0.45946311018257796,-0.07219853455260174,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1,1,-0.5082147842175256,1,0,-1.4793205240233267,-0.814713934055681,-0.8308188397290953,1.3907844569487644,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
0,0,0,-0.9966836022806536,1,1,0.05873614595182097,-0.7548631747278223,-0.7752347084739869,1.3531948903860318,0.35869822780900573,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
0,1,0,-1.2002122764736234,0,0,-1.1657361544167435,-0.9675001099938073,-0.9702621263532849,0.8940551138039661,-0.9339920592758166,0,1,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1,1,1.4049547531963917,1,1,-1.5108448786398618,-0.4454294835400949,-0.43883217002482405,-0.17576148376090442,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False
0,1,1,1.6084834273893616,1,1,0.7506127709568226,1.8270345195465192,1.7581020793773177,0.41186812847235277,2.0822852772554357,1,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,0,-1.2816237461508113,1,1,0.20640285968190536,-0.9777019439701469,-0.9782748466961422,0.013252585746682186,-0.9339920592758166,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,1,0.30589991255435406,1,1,0.21303956591696496,0.240397032804797,0.24354426596798326,-0.02427071298188166,0.7895949901706132,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
